set,arm,band,matcher,chip,med,n
eu150,C1,rgb,klt,31TGK_1163_00,2.639397154443526,59
eu150,C1,rgb,klt,31UCQ_1476_00,2.8475334962588272,40
eu150,C1,rgb,klt,31UDQ_0751_00,3.903635011037705,28
eu150,C1,rgb,klt,31UFQ_0574_00,3.0453648107244806,50
eu150,C1,rgb,klt,31UFQ_1482_00,3.321254921042737,34
eu150,C1,rgb,klt,32UPA_1861_00,2.93595941816321,65
eu150,C1,rgb,klt,32UPA_1883_00,2.729774741593057,58
eu150,C1,rgb,klt,32UPA_1911_00,2.7424548948344336,71
eu150,C1,rgb,klt,33TVN_1850_00,2.4478277290127908,78
eu150,C1,rgb,klt,33UWT_0956_00,3.5329198028102207,52
eu150,C1,rgb,klt,33UWT_2290_00,3.788681385357717,38
eu150,C1,rgb,klt,33VXG_1377_00,3.1150940490536883,50
eu150,C1,rgb,klt,34TCR_0421_00,2.379019004651785,46
eu150,C1,rgb,klt,34TCR_1120_00,2.854559126774012,41
eu150,C1,rgb,klt,34TCR_1129_00,2.648503955777269,47
eu150,C1,rgb,klt,34TCR_1412_00,3.2105759778070135,40
eu150,C1,rgb,klt,34TCT_0129_00,1.0840295377009632,49
eu150,C1,rgb,klt,34TCT_0468_00,2.763291114067748,45
eu150,C1,rgb,klt,34TCT_0686_00,3.563318466583049,37
eu150,C1,rgb,klt,34TCT_1673_00,3.3134788321808353,58
eu150,C1,rgb,klt,34TCT_1726_00,2.742988167307538,48
eu150,C1,rgb,klt,34TCT_1903_00,3.8708596919967646,35
eu150,C1,rgb,klt,30TVK_2306_00,3.066334884926596,33
eu150,C1,rgb,klt,30UYC_0245_00,2.9156862688347287,41
eu150,C1,rgb,klt,30UYC_0725_00,2.3153646387113387,59
eu150,C1,rgb,klt,30UYD_1432_00,2.8996630171802966,33
eu150,C1,rgb,klt,31TCJ_0672_00,2.032335738935977,47
eu150,C1,rgb,klt,31TCJ_1375_00,3.9689295356440537,58
eu150,C1,rgb,klt,31TCM_1060_00,2.421310240712276,74
eu150,C1,rgb,klt,31TCM_2040_00,2.974706128353217,42
eu150,C1,rgb,klt,31TCN_1555_00,2.2200415056074148,38
eu150,C1,rgb,klt,31TGH_0153_00,2.9255727976052355,59
eu150,C1,rgb,klt,31TGJ_0831_00,2.523532831888083,65
eu150,C1,rgb,klt,31TGJ_1054_00,2.0692752368520844,52
eu150,C1,rgb,klt,31TGK_0015_00,2.705317599120988,51
eu150,C1,rgb,klt,31UCQ_0249_00,1.9660606034613113,40
eu150,C1,rgb,klt,31UFQ_0566_00,2.679327630231509,48
eu150,C1,rgb,klt,32UMA_0976_00,2.474758102361081,64
eu150,C1,rgb,klt,32UNE_1364_00,2.231781181032316,55
eu150,C1,rgb,klt,32UPA_1036_00,1.858319178722727,72
eu150,C1,rgb,klt,32UPA_1085_00,2.820417830301789,60
eu150,C1,rgb,klt,32UPB_1109_00,1.1415028091268165,56
eu150,C1,rgb,klt,33TWF_1157_00,1.9121239577369795,79
eu150,C1,rgb,klt,33TWF_1161_00,3.089940773887197,41
eu150,C1,rgb,klt,33UWT_0062_00,2.637699024529283,75
eu150,C1,rgb,klt,33UWT_0167_00,2.1354288799557097,51
eu150,C1,rgb,klt,33UWT_0872_00,2.506671679249018,43
eu150,C1,rgb,klt,33UWT_1630_00,2.352839142801235,61
eu150,C1,rgb,klt,34TCR_0072_00,2.9622879130714495,40
eu150,C1,rgb,klt,34TCR_0106_00,3.656936180340001,47
eu150,C1,rgb,klt,34TCT_1281_00,2.757108066295472,51
eu150,C1,rgb,klt,34TCT_1573_00,2.86330187473863,47
eu150,C1,rgb,klt,30TVK_1026_00,3.383574859049002,62
eu150,C1,rgb,klt,30TVK_1289_00,2.965304415280825,66
eu150,C1,rgb,klt,30TVK_2317_00,3.048973369777986,31
eu150,C1,rgb,klt,30TXQ_0902_00,2.3383909693019653,82
eu150,C1,rgb,klt,30UYC_0100_00,2.745020869296474,57
eu150,C1,rgb,klt,31TCJ_1340_00,1.87762359268515,54
eu150,C1,rgb,klt,31TCJ_1353_00,1.5726537471342357,60
eu150,C1,rgb,klt,31TCM_0023_00,1.8666413386867824,56
eu150,C1,rgb,klt,31TCM_1192_00,2.086759112752903,100
eu150,C1,rgb,klt,31TCM_1717_00,2.3193725057756116,55
eu150,C1,rgb,klt,31TGJ_0811_00,2.2068601428243806,54
eu150,C1,rgb,klt,31UDQ_1914_00,2.713906067227225,44
eu150,C1,rgb,klt,31UFS_0030_00,2.1836660899175637,53
eu150,C1,rgb,klt,31UFS_0938_00,2.4351454186505412,36
eu150,C1,rgb,klt,31UFS_2358_00,1.6070454982666278,66
eu150,C1,rgb,klt,32UMC_0051_00,1.730413151131042,44
eu150,C1,rgb,klt,32UMC_1241_00,2.069321879844816,59
eu150,C1,rgb,klt,32UMC_1688_00,1.2780685633170463,83
eu150,C1,rgb,klt,32UMC_2029_00,1.7542249095716955,52
eu150,C1,rgb,klt,32UNE_1359_00,1.8273297309128609,58
eu150,C1,rgb,klt,32UNE_2091_00,1.153399409620086,73
eu150,C1,rgb,klt,32UPA_2227_00,1.2282310358285895,81
eu150,C1,rgb,klt,33TWF_1076_00,2.0269630169363406,58
eu150,C1,rgb,klt,33UWT_2410_00,1.7930384912690804,35
eu150,C1,rgb,klt,34TCR_0339_00,2.174239336218205,35
eu150,C1,rgb,klt,34TCR_0343_00,2.5198862864910847,38
eu150,C1,rgb,klt,34TCR_1124_00,1.1907315727281604,87
eu150,C1,rgb,klt,34TCR_1162_00,2.262193831039825,83
eu150,C1,rgb,klt,34TCR_1346_00,2.6258635460738913,66
eu150,C1,rgb,klt,34TCT_1282_00,2.4712824149543735,65
eu150,C1,rgb,klt,30TVK_1486_00,3.094721029248058,81
eu150,C1,rgb,klt,30TVK_2377_00,2.2936694495229166,74
eu150,C1,rgb,klt,30TXQ_0911_00,1.006692196786709,117
eu150,C1,rgb,klt,30TXQ_0934_00,1.1744909118031488,106
eu150,C1,rgb,klt,30UYC_0046_00,0.6261509666526635,109
eu150,C1,rgb,klt,31TCJ_1037_00,1.377360564314673,82
eu150,C1,rgb,klt,31TCM_0853_00,1.2970344631543886,98
eu150,C1,rgb,klt,31TCM_1094_00,1.0941032589397586,53
eu150,C1,rgb,klt,31TCM_1743_00,1.0673588125693845,99
eu150,C1,rgb,klt,31TFH_0022_00,0.872547858699374,126
eu150,C1,rgb,klt,31TFJ_1359_00,0.6590589172421333,212
eu150,C1,rgb,klt,31TGH_0053_00,0.8720016248552636,106
eu150,C1,rgb,klt,31TGJ_0274_00,1.2086590138494535,101
eu150,C1,rgb,klt,31TGJ_1156_00,0.7195207041335983,78
eu150,C1,rgb,klt,31TGJ_1189_00,1.4486889135046386,93
eu150,C1,rgb,klt,31UCQ_0211_00,1.1700707956588934,109
eu150,C1,rgb,klt,31UDQ_2521_00,0.8249341255323563,142
eu150,C1,rgb,klt,31UFS_1028_00,0.7191331039380339,275
eu150,C1,rgb,klt,31UFS_1127_00,1.8850025531393213,67
eu150,C1,rgb,klt,32ULA_0661_00,0.7107235228598667,193
eu150,C1,rgb,klt,32ULC_1573_00,0.6843258391708451,104
eu150,C1,rgb,klt,32UMC_0836_00,0.6990088589587838,127
eu150,C1,rgb,klt,32UNE_2132_00,1.1468242141532383,105
eu150,C1,rgb,klt,32UPA_1016_00,0.9558237106033304,98
eu150,C1,rgb,klt,33TWE_1260_00,1.644596460748397,80
eu150,C1,rgb,klt,33UWS_0309_00,1.6171010945404474,80
eu150,C1,rgb,klt,34TCR_0369_00,0.7239855363088262,87
eu150,C1,rgb,klt,34TCS_0235_00,1.0201133199950505,120
eu150,C1,rgb,klt,34TCT_0853_00,0.6735216827341156,160
eu150,C1,rgb,klt,34TCT_1134_00,0.6545241866771982,264
eu150,C2,rgb,klt,30SVJ_0796_00,4.220043086097775,32
eu150,C2,rgb,klt,30SVJ_1711_00,2.385490854162338,31
eu150,C2,rgb,klt,30TVK_0841_00,4.551488744952199,30
eu150,C2,rgb,klt,30TVK_1126_00,3.430722463393482,40
eu150,C2,rgb,klt,30TVK_1386_00,3.436558599151943,38
eu150,C2,rgb,klt,30TVK_1390_00,3.1177706915879813,21
eu150,C2,rgb,klt,30TVK_1697_00,2.6679357309217044,34
eu150,C2,rgb,klt,30TVK_2512_00,3.792437090620881,30
eu150,C2,rgb,klt,30TXP_0408_00,2.453769899037974,64
eu150,C2,rgb,klt,30TXQ_0830_00,3.2286902425974855,57
eu150,C2,rgb,klt,30TYQ_1071_00,2.3546035850452673,64
eu150,C2,rgb,klt,30UYC_0687_00,2.424831876110316,46
eu150,C2,rgb,klt,31TGJ_0814_00,2.5855868930124237,77
eu150,C2,rgb,klt,31UDP_0247_00,2.6751071180316295,52
eu150,C2,rgb,klt,32UPA_0047_00,2.3132475682048703,90
eu150,C2,rgb,klt,33TWF_0539_00,3.9885670918794665,38
eu150,C2,rgb,klt,33TWF_1416_00,1.27105673869589,66
eu150,C2,rgb,klt,34TCR_0112_00,2.8842182339920397,35
eu150,C2,rgb,klt,34TCR_0361_00,2.7971096619100164,52
eu150,C2,rgb,klt,34TCR_0769_00,2.7798786652766054,27
eu150,C2,rgb,klt,34TCR_0850_00,3.0422063187611985,35
eu150,C2,rgb,klt,34TCR_1204_00,3.481362481989475,51
eu150,C2,rgb,klt,34TCS_0241_00,3.2492505609685605,31
eu150,C2,rgb,klt,34TCT_0362_00,2.879126263198019,40
eu150,C2,rgb,klt,34TCT_0701_00,3.2208395280706092,64
eu150,C2,rgb,klt,34TCT_0757_00,2.978719069042283,32
eu150,C2,rgb,klt,34TCT_0997_00,3.1553744484787547,38
eu150,C2,rgb,klt,34TCT_1595_00,3.821412490898439,71
eu150,C2,rgb,klt,34TCT_1710_00,2.0289951620783646,61
eu150,C2,rgb,klt,34TCT_2072_00,2.3001873428777095,40
eu150,C2,rgb,klt,30TXP_0411_00,2.338621739905854,72
eu150,C2,rgb,klt,30TXP_0787_00,1.8785086612297248,91
eu150,C2,rgb,klt,30TXP_1048_00,3.001744975395799,63
eu150,C2,rgb,klt,30TXQ_0896_00,1.8815735668089733,83
eu150,C2,rgb,klt,30UYD_0119_00,3.881928340920823,39
eu150,C2,rgb,klt,31TCJ_0091_00,3.3868478860084856,46
eu150,C2,rgb,klt,31TCN_1803_00,2.634619765275723,65
eu150,C2,rgb,klt,31TGJ_0550_00,2.2850957183219234,88
eu150,C2,rgb,klt,31TGK_1163_00,1.722347047703212,62
eu150,C2,rgb,klt,31UCQ_1476_00,2.2766361283756025,66
eu150,C2,rgb,klt,31UDQ_0751_00,2.655558182873906,51
eu150,C2,rgb,klt,31UFQ_0574_00,2.322604560692561,46
eu150,C2,rgb,klt,31UFQ_1482_00,2.767503137188472,34
eu150,C2,rgb,klt,32UPA_1861_00,1.8328993829265563,90
eu150,C2,rgb,klt,32UPA_1883_00,2.6571635234793134,73
eu150,C2,rgb,klt,32UPA_1911_00,2.1053672610413328,76
eu150,C2,rgb,klt,33TVN_1850_00,1.1221738574850388,142
eu150,C2,rgb,klt,33UWT_0956_00,2.3131962265873187,56
eu150,C2,rgb,klt,33UWT_2290_00,2.8502568160032924,53
eu150,C2,rgb,klt,33VXG_1377_00,2.181133907572627,76
eu150,C2,rgb,klt,34TCR_0421_00,2.642673996495805,74
eu150,C2,rgb,klt,34TCR_1120_00,2.338946159439654,38
eu150,C2,rgb,klt,34TCR_1129_00,3.5471178411220623,49
eu150,C2,rgb,klt,34TCR_1412_00,2.1898142633624067,68
eu150,C2,rgb,klt,34TCT_0129_00,0.9394449149045732,56
eu150,C2,rgb,klt,34TCT_0468_00,3.3627080094286343,41
eu150,C2,rgb,klt,34TCT_0686_00,2.593501142947743,51
eu150,C2,rgb,klt,34TCT_1673_00,2.5887651929423,84
eu150,C2,rgb,klt,34TCT_1726_00,3.0465513533624247,50
eu150,C2,rgb,klt,34TCT_1903_00,2.853074289780303,41
eu150,C2,rgb,klt,30TVK_2306_00,3.339953545310261,23
eu150,C2,rgb,klt,30UYC_0245_00,2.7657737002464975,56
eu150,C2,rgb,klt,30UYC_0725_00,2.4146207519141214,38
eu150,C2,rgb,klt,30UYD_1432_00,3.1197916925905815,32
eu150,C2,rgb,klt,31TCJ_0672_00,2.4052510596962327,50
eu150,C2,rgb,klt,31TCJ_1375_00,1.9508566407819337,69
eu150,C2,rgb,klt,31TCM_1060_00,1.341942521504688,130
eu150,C2,rgb,klt,31TCM_2040_00,1.8382291220772784,87
eu150,C2,rgb,klt,31TCN_1555_00,1.966227102691948,80
eu150,C2,rgb,klt,31TGH_0153_00,1.2686727765104495,127
eu150,C2,rgb,klt,31TGJ_0831_00,1.056719603867677,93
eu150,C2,rgb,klt,31TGJ_1054_00,1.1574753641049822,98
eu150,C2,rgb,klt,31TGK_0015_00,2.2819715467069805,65
eu150,C2,rgb,klt,31UCQ_0249_00,2.3263067270301487,63
eu150,C2,rgb,klt,31UFQ_0566_00,1.209572011370655,96
eu150,C2,rgb,klt,32UMA_0976_00,1.9392325301754636,71
eu150,C2,rgb,klt,32UNE_1364_00,2.606262725562434,92
eu150,C2,rgb,klt,32UPA_1036_00,1.372463682125976,102
eu150,C2,rgb,klt,32UPA_1085_00,1.9198738473789936,95
eu150,C2,rgb,klt,32UPB_1109_00,1.3523144922348536,95
eu150,C2,rgb,klt,33TWF_1157_00,0.5191015658824049,110
eu150,C2,rgb,klt,33TWF_1161_00,1.1826905987441625,78
eu150,C2,rgb,klt,33UWT_0062_00,1.8301061509070176,75
eu150,C2,rgb,klt,33UWT_0167_00,1.7069676355724657,45
eu150,C2,rgb,klt,33UWT_0872_00,1.977758689599222,67
eu150,C2,rgb,klt,33UWT_1630_00,1.8410809409245212,73
eu150,C2,rgb,klt,34TCR_0072_00,2.4112342064319363,59
eu150,C2,rgb,klt,34TCR_0106_00,1.8081989487074064,73
eu150,C2,rgb,klt,34TCT_1281_00,2.6602198046201866,57
eu150,C2,rgb,klt,34TCT_1573_00,2.946806602530699,74
eu150,C2,rgb,klt,30TVK_1026_00,2.424451022663897,76
eu150,C2,rgb,klt,30TVK_1289_00,1.5930790514143365,76
eu150,C2,rgb,klt,30TVK_2317_00,2.171464884128401,45
eu150,C2,rgb,klt,30TXQ_0902_00,1.16911146161927,144
eu150,C2,rgb,klt,30UYC_0100_00,1.8073470597385384,70
eu150,C2,rgb,klt,31TCJ_1340_00,1.9614359165448665,89
eu150,C2,rgb,klt,31TCJ_1353_00,1.2044908417677362,121
eu150,C2,rgb,klt,31TCM_0023_00,1.1903457585745496,113
eu150,C2,rgb,klt,31TCM_1192_00,1.7950938669624177,168
eu150,C2,rgb,klt,31TCM_1717_00,2.699046897655748,70
eu150,C2,rgb,klt,31TGJ_0811_00,1.3786742259689553,106
eu150,C2,rgb,klt,31UDQ_1914_00,1.0539265666110234,50
eu150,C2,rgb,klt,31UFS_0030_00,1.480761001674438,52
eu150,C2,rgb,klt,31UFS_0938_00,1.1114408013346808,38
eu150,C2,rgb,klt,31UFS_2358_00,1.4838992196673764,104
eu150,C2,rgb,klt,32UMC_0051_00,1.9379223578811948,79
eu150,C2,rgb,klt,32UMC_1241_00,1.3215696680841131,67
eu150,C2,rgb,klt,32UMC_1688_00,1.0622888522366574,117
eu150,C2,rgb,klt,32UMC_2029_00,1.4229037284821435,88
eu150,C2,rgb,klt,32UNE_1359_00,1.6671815498048463,91
eu150,C2,rgb,klt,32UNE_2091_00,1.8327399396111732,108
eu150,C2,rgb,klt,32UPA_2227_00,1.0011775476319171,129
eu150,C2,rgb,klt,33TWF_1076_00,1.3480589714433164,63
eu150,C2,rgb,klt,33UWT_2410_00,2.475950740070703,64
eu150,C2,rgb,klt,34TCR_0339_00,1.5953620688146426,63
eu150,C2,rgb,klt,34TCR_0343_00,1.6423103241703814,58
eu150,C2,rgb,klt,34TCR_1124_00,1.5737597184322307,136
eu150,C2,rgb,klt,34TCR_1162_00,1.8608680295052724,85
eu150,C2,rgb,klt,34TCR_1346_00,2.423716922237605,99
eu150,C2,rgb,klt,34TCT_1282_00,2.056657444400912,97
eu150,C2,rgb,klt,30TVK_1486_00,2.507233267665703,83
eu150,C2,rgb,klt,30TVK_2377_00,1.9634121427353304,53
eu150,C2,rgb,klt,30TXQ_0911_00,0.9227355040564442,184
eu150,C2,rgb,klt,30TXQ_0934_00,1.2975820060272638,178
eu150,C2,rgb,klt,30UYC_0046_00,0.6284475927991013,152
eu150,C2,rgb,klt,31TCJ_1037_00,0.8958199162808009,103
eu150,C2,rgb,klt,31TCM_0853_00,0.9623932993390386,129
eu150,C2,rgb,klt,31TCM_1094_00,1.1587865712898104,120
eu150,C2,rgb,klt,31TCM_1743_00,1.0349294531387585,169
eu150,C2,rgb,klt,31TFH_0022_00,0.6444306770500305,170
eu150,C2,rgb,klt,31TFJ_1359_00,0.6252300742704873,261
eu150,C2,rgb,klt,31TGH_0053_00,0.7790054750198183,188
eu150,C2,rgb,klt,31TGJ_0274_00,0.9207145384049424,196
eu150,C2,rgb,klt,31TGJ_1156_00,0.6550780103221391,150
eu150,C2,rgb,klt,31TGJ_1189_00,1.178644357999838,145
eu150,C2,rgb,klt,31UCQ_0211_00,0.9198776347139336,129
eu150,C2,rgb,klt,31UDQ_2521_00,0.7468261744733873,183
eu150,C2,rgb,klt,31UFS_1028_00,0.6765674980329752,291
eu150,C2,rgb,klt,31UFS_1127_00,1.5523328120800672,93
eu150,C2,rgb,klt,32ULA_0661_00,0.7437547884026909,220
eu150,C2,rgb,klt,32ULC_1573_00,0.6928452860078098,154
eu150,C2,rgb,klt,32UMC_0836_00,0.7603666120739727,156
eu150,C2,rgb,klt,32UNE_2132_00,0.9338064403144232,111
eu150,C2,rgb,klt,32UPA_1016_00,1.081003151052481,140
eu150,C2,rgb,klt,33TWE_1260_00,0.790153116888763,160
eu150,C2,rgb,klt,33UWS_0309_00,1.150459722723637,109
eu150,C2,rgb,klt,34TCR_0369_00,0.6748656613446662,115
eu150,C2,rgb,klt,34TCS_0235_00,1.041931808059385,138
eu150,C2,rgb,klt,34TCT_0853_00,0.5785680595690665,190
eu150,C2,rgb,klt,34TCT_1134_00,0.4969001645854349,328
ank30_prod,pretrained,rgb,klt,ank_24_3,2.722481137495893,45
ank30_prod,pretrained,rgb,klt,ank_27_14,3.144941697040519,54
ank30_prod,pretrained,rgb,klt,ank_0_30,4.068872408499637,26
ank30_prod,pretrained,rgb,klt,ank_13_34,2.944454561094764,25
ank30_prod,pretrained,rgb,klt,ank_9_25,3.7852189512459486,50
ank30_prod,pretrained,rgb,klt,ank_7_36,3.347323391077195,19
ank30_prod,pretrained,rgb,klt,ank_25_16,3.6191611627812046,48
ank30_prod,pretrained,rgb,klt,ank_7_8,3.069807725099655,54
ank30_prod,pretrained,rgb,klt,ank_22_16,3.7268251602250864,35
ank30_prod,pretrained,rgb,klt,ank_3_13,3.697941070622874,52
ank30_prod,pretrained,rgb,klt,ank_8_31,2.0264813729975266,27
ank30_prod,pretrained,rgb,klt,ank_4_41,3.5745573722508612,31
ank30_prod,pretrained,rgb,klt,ank_6_10,2.608711141658827,71
ank30_prod,pretrained,rgb,klt,ank_2_12,2.678410048981654,66
ank30_prod,pretrained,rgb,klt,ank_9_1,2.7264150215987457,39
ank30_prod,pretrained,rgb,klt,ank_17_22,3.340411721416598,54
ank30_prod,pretrained,rgb,klt,ank_29_21,2.615532096065812,49
ank30_prod,pretrained,rgb,klt,ank_20_6,2.8042192400950805,62
ank30_prod,pretrained,rgb,klt,ank_5_5,1.7028502397266174,69
ank30_prod,pretrained,rgb,klt,ank_26_3,3.389967059018869,55
ank30_prod,pretrained,rgb,klt,ank_22_37,2.625749673570614,36
ank30_prod,pretrained,rgb,klt,ank_13_6,2.8565476153240983,78
ank30_prod,pretrained,rgb,klt,ank_18_7,2.454573327410245,59
ank30_prod,pretrained,rgb,klt,ank_5_12,3.0296556084233717,52
ank30_prod,pretrained,rgb,klt,ank_35_11,2.187480612911835,61
ank30_prod,pretrained,rgb,klt,ank_34_11,2.427940979797199,85
ank30_prod,pretrained,rgb,klt,ank_26_5,3.0557396780718404,60
ank30_prod,pretrained,rgb,klt,ank_38_22,1.102680503606768,81
ank30_prod,pretrained,rgb,klt,ank_33_34,1.0460497013717285,159
ank30_prod,pretrained,rgb,klt,ank_33_3,1.9016190442449572,80
ank30_prod,C1,rgb,klt,ank_24_3,2.677963501663347,63
ank30_prod,C1,rgb,klt,ank_27_14,4.0536170832877945,53
ank30_prod,C1,rgb,klt,ank_0_30,3.972141720492171,27
ank30_prod,C1,rgb,klt,ank_13_34,4.222121316733911,19
ank30_prod,C1,rgb,klt,ank_9_25,1.3615556183631243,64
ank30_prod,C1,rgb,klt,ank_7_36,3.847481689411037,16
ank30_prod,C1,rgb,klt,ank_25_16,2.558143274533223,51
ank30_prod,C1,rgb,klt,ank_7_8,3.572614827303433,51
ank30_prod,C1,rgb,klt,ank_22_16,3.618202628908907,34
ank30_prod,C1,rgb,klt,ank_3_13,2.318528560166359,53
ank30_prod,C1,rgb,klt,ank_8_31,1.6406441179949052,37
ank30_prod,C1,rgb,klt,ank_4_41,2.505920996753341,53
ank30_prod,C1,rgb,klt,ank_6_10,3.136823856295142,54
ank30_prod,C1,rgb,klt,ank_2_12,3.02604338714646,68
ank30_prod,C1,rgb,klt,ank_9_1,2.897390020928576,53
ank30_prod,C1,rgb,klt,ank_17_22,2.8259355148969125,50
ank30_prod,C1,rgb,klt,ank_29_21,2.6266578159514924,42
ank30_prod,C1,rgb,klt,ank_20_6,3.1829550140984466,40
ank30_prod,C1,rgb,klt,ank_5_5,1.8419797239344051,75
ank30_prod,C1,rgb,klt,ank_26_3,2.8392951340092893,51
ank30_prod,C1,rgb,klt,ank_22_37,1.5983969285243802,50
ank30_prod,C1,rgb,klt,ank_13_6,2.9546533376577337,82
ank30_prod,C1,rgb,klt,ank_18_7,1.4234479728918208,92
ank30_prod,C1,rgb,klt,ank_5_12,2.7680335397982803,60
ank30_prod,C1,rgb,klt,ank_35_11,2.294310983947975,66
ank30_prod,C1,rgb,klt,ank_34_11,1.5852601714108443,76
ank30_prod,C1,rgb,klt,ank_26_5,2.033536834946751,59
ank30_prod,C1,rgb,klt,ank_38_22,0.5394729263610315,145
ank30_prod,C1,rgb,klt,ank_33_34,0.5082881728877372,328
ank30_prod,C1,rgb,klt,ank_33_3,1.633540210262086,103
ank30_prod,C2,rgb,klt,ank_24_3,3.4477508919325044,27
ank30_prod,C2,rgb,klt,ank_27_14,3.985961381532532,40
ank30_prod,C2,rgb,klt,ank_0_30,2.2896273332025476,22
ank30_prod,C2,rgb,klt,ank_13_34,1.7900621581127203,26
ank30_prod,C2,rgb,klt,ank_9_25,0.5807682914056452,81
ank30_prod,C2,rgb,klt,ank_7_36,4.806809196349542,20
ank30_prod,C2,rgb,klt,ank_25_16,1.8906874759801928,86
ank30_prod,C2,rgb,klt,ank_7_8,2.4804042312994796,81
ank30_prod,C2,rgb,klt,ank_22_16,2.4597129990410913,39
ank30_prod,C2,rgb,klt,ank_3_13,0.7574846306385342,79
ank30_prod,C2,rgb,klt,ank_8_31,1.684448808170652,45
ank30_prod,C2,rgb,klt,ank_4_41,0.6304195307222172,56
ank30_prod,C2,rgb,klt,ank_6_10,2.8289522617287677,48
ank30_prod,C2,rgb,klt,ank_2_12,3.6416126172238457,64
ank30_prod,C2,rgb,klt,ank_9_1,3.406832388447932,59
ank30_prod,C2,rgb,klt,ank_17_22,2.7729268113072476,51
ank30_prod,C2,rgb,klt,ank_29_21,1.6776170584275822,41
ank30_prod,C2,rgb,klt,ank_20_6,2.2442354918244556,84
ank30_prod,C2,rgb,klt,ank_5_5,0.3787453546098817,99
ank30_prod,C2,rgb,klt,ank_26_3,3.1693967913127,43
ank30_prod,C2,rgb,klt,ank_22_37,0.6843521886756452,66
ank30_prod,C2,rgb,klt,ank_13_6,2.576842789668927,55
ank30_prod,C2,rgb,klt,ank_18_7,0.8391800981053174,85
ank30_prod,C2,rgb,klt,ank_5_12,0.6465476126663732,98
ank30_prod,C2,rgb,klt,ank_35_11,2.0488046065317387,104
ank30_prod,C2,rgb,klt,ank_34_11,1.5479662018913571,67
ank30_prod,C2,rgb,klt,ank_26_5,2.1119031905604855,84
ank30_prod,C2,rgb,klt,ank_38_22,0.4896346320189282,209
ank30_prod,C2,rgb,klt,ank_33_34,0.4626387965348923,470
ank30_prod,C2,rgb,klt,ank_33_3,0.6964930632147742,139
ank30_prod,C3,rgb,klt,ank_24_3,3.518555640362634,30
ank30_prod,C3,rgb,klt,ank_27_14,3.1580726513282684,32
ank30_prod,C3,rgb,klt,ank_0_30,2.1306043535524224,20
ank30_prod,C3,rgb,klt,ank_13_34,2.51372460414956,27
ank30_prod,C3,rgb,klt,ank_9_25,0.5802153888738454,78
ank30_prod,C3,rgb,klt,ank_7_36,3.949995971127773,17
ank30_prod,C3,rgb,klt,ank_25_16,2.2300671601438955,59
ank30_prod,C3,rgb,klt,ank_7_8,2.906206367803967,68
ank30_prod,C3,rgb,klt,ank_22_16,1.6781516815194113,37
ank30_prod,C3,rgb,klt,ank_3_13,1.2460282731336858,68
ank30_prod,C3,rgb,klt,ank_8_31,1.9712872928848848,52
ank30_prod,C3,rgb,klt,ank_4_41,0.7092126664322326,51
ank30_prod,C3,rgb,klt,ank_6_10,3.654017268162854,54
ank30_prod,C3,rgb,klt,ank_2_12,2.930107848167234,74
ank30_prod,C3,rgb,klt,ank_9_1,2.685820892024165,43
ank30_prod,C3,rgb,klt,ank_17_22,3.0074615558024034,57
ank30_prod,C3,rgb,klt,ank_29_21,1.7230546255298458,36
ank30_prod,C3,rgb,klt,ank_20_6,1.643293358360452,54
ank30_prod,C3,rgb,klt,ank_5_5,0.4644525510419751,103
ank30_prod,C3,rgb,klt,ank_26_3,4.0512412416984,45
ank30_prod,C3,rgb,klt,ank_22_37,0.7701063804421031,56
ank30_prod,C3,rgb,klt,ank_13_6,2.75439791290547,59
ank30_prod,C3,rgb,klt,ank_18_7,0.7680613647100386,111
ank30_prod,C3,rgb,klt,ank_5_12,0.6298132614150405,73
ank30_prod,C3,rgb,klt,ank_35_11,2.418468525263525,67
ank30_prod,C3,rgb,klt,ank_34_11,1.2363637261275584,57
ank30_prod,C3,rgb,klt,ank_26_5,1.422262233773874,67
ank30_prod,C3,rgb,klt,ank_38_22,0.5153338997252299,190
ank30_prod,C3,rgb,klt,ank_33_34,0.4845523640992845,377
ank30_prod,C3,rgb,klt,ank_33_3,0.7171357517482684,129
ank30_ovp,pretrained,rgb,klt,ank_24_3,2.745584695079576,59
ank30_ovp,pretrained,rgb,klt,ank_27_14,3.453693744313977,50
ank30_ovp,pretrained,rgb,klt,ank_0_30,3.974713583499468,26
ank30_ovp,pretrained,rgb,klt,ank_13_34,3.459164621623881,28
ank30_ovp,pretrained,rgb,klt,ank_9_25,3.529878721795689,45
ank30_ovp,pretrained,rgb,klt,ank_7_36,3.1977635715390047,14
ank30_ovp,pretrained,rgb,klt,ank_25_16,3.461054535938743,51
ank30_ovp,pretrained,rgb,klt,ank_7_8,2.114076303714139,96
ank30_ovp,pretrained,rgb,klt,ank_22_16,2.4761268579442572,39
ank30_ovp,pretrained,rgb,klt,ank_3_13,2.9572929310019376,41
ank30_ovp,pretrained,rgb,klt,ank_8_31,2.368826021058875,26
ank30_ovp,pretrained,rgb,klt,ank_4_41,3.0691230240015375,26
ank30_ovp,pretrained,rgb,klt,ank_6_10,2.387681100478018,90
ank30_ovp,pretrained,rgb,klt,ank_2_12,2.4535054671796126,87
ank30_ovp,pretrained,rgb,klt,ank_9_1,2.3683227398382782,51
ank30_ovp,pretrained,rgb,klt,ank_17_22,3.2476436001782227,49
ank30_ovp,pretrained,rgb,klt,ank_29_21,3.642096932667979,36
