stem,stratum,conf_D,conf_B,conf_S,osm_fraction,err_C2,n_C2,err_C1,conf_COMB
ank_5_5,4,0.5248025075029272,-75.49222887546999,-0.5479689836502075,0.0010223388671875,0.3941861501438371,119.0,1.5170890789388274,0.6822011188024593
ank_6_10,3,0.40342513187419127,-61.17452245254914,-0.8847082257270813,0.0034942626953125,1.6317113999543855,100.0,2.3440709260366988,0.32703911123521323
ank_6_38,1,0.2633142623240325,-362.03867196751247,-2.022296905517578,0.0,1.9924031638979276,14.0,3.2802292186966984,-0.6429914707276534
ank_7_36,1,0.232433871584888,-54.71366978987689,-2.0233707427978516,0.0098724365234375,3.972645647451416,18.0,2.6328696206210918,-0.6700832124195415
ank_7_8,2,0.4252024399859543,-63.01625260316483,-1.0794663429260254,0.00604248046875,0.7127000211378243,96.0,2.6737658511418543,0.1999270992279611
ank_8_19,1,0.25577628288287524,-78.63878234793165,-2.2621726989746094,0.00860595703125,2.4623557045675226,39.0,2.775204797306206,-0.8288013236373319
ank_8_22,3,0.5215471641186978,-80.94950854186351,-1.7035521268844604,0.0102081298828125,0.7810623069625298,76.0,2.500354895030252,-0.18478079825995053
ank_8_31,2,0.5339122161298011,-130.64368022511707,-4.737135887145996,3.0517578125e-05,1.8861233112132212,40.0,1.3580632889212905,-2.442940365691229
ank_8_41,3,0.7659420695789511,-101.80688326111652,-2.0278728008270264,1.52587890625e-05,0.4203735791073559,135.0,0.5982072726278403,-0.2192713190261076
ank_9_1,3,0.5019590860973019,-44.10749862371352,-1.1261670589447021,0.018341064453125,1.2069057173124733,70.0,2.4090939618965677,0.23034505644047726
ank_9_24,2,0.6077472523878484,-50.473276970390984,-2.2020063400268555,0.0435791015625,0.5956319044898825,82.0,1.6304410893697008,-0.4841704712925262
ank_9_25,1,0.34168064831392225,-87.58818009728648,-1.820374608039856,0.0081787109375,0.4037781575297987,83.0,1.2853655495487404,-0.42526873983704494
